Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2009-07-13,4.268923759460449,4.268923759460449,4.124667575680354,4.184948936953745,483501200
2009-07-14,4.26682710647583,4.294119191757935,4.233537873958329,4.259629889115277,347247600
2009-07-15,4.405084133148193,4.40868314053373,4.328307311041441,4.349900554507449,485587200
2009-07-16,4.424276828765869,4.439273089195924,4.36579497685779,4.371493003236783,393570800
2009-07-17,4.551141262054443,4.55923902976776,4.457569059485541,4.471065339007735,602154000
2009-07-20,4.5859293937683105,4.6498109676645205,4.525348110918282,4.596726815275261,735526400
2009-07-21,4.543943405151367,4.601526737352725,4.491159551551496,4.597328294741629,874781600
2009-07-22,4.7007951736450195,4.760477904418984,4.681900787675974,4.732285683452243,874104000
2009-07-23,4.7331862449646,4.751779914450302,4.665406143155311,4.697496890650156,526962800
2009-07-24,4.798268795013428,4.798568311966448,4.693599632644831,4.707095514175042,438362400
2009-07-27,4.801566123962402,4.824959274241837,4.7163920085597475,4.803665545179347,433311200
2009-07-28,4.798567295074463,4.801566067782785,4.726588341178095,4.764977356843681,363554800
2009-07-29,4.79946756362915,4.812064093190261,4.746083873374583,4.765578102033529,382158000
2009-07-30,4.882242202758789,4.940124237096338,4.843553273116211,4.8495516188629075,469604800
2009-07-31,4.900235652923584,4.948521127166388,4.885839625441311,4.888238963355024,422536800
2009-08-03,4.9914093017578125,4.997707163874827,4.944622609022671,4.954819395569579,394240000
2009-08-04,4.9650163650512695,4.96561619955267,4.924828654728122,4.946421895931414,395810800
2009-08-05,4.951821327209473,5.020200065013054,4.924829172233649,4.971015232424075,423183600
2009-08-06,4.91583251953125,4.993809018170726,4.891239700485158,4.9659167082843165,341616800
